p_delay
0.0
0.0
0.0
0.0
0.0
0.0
0.0633490385102518
0.09782081623495524
0.10961779244559278
0.10578196582495604
0.09976767918014634
0.08663901976536321
0.08093594169543536
0.06468795912311556
0.05237712689348706
0.04610229353482279
0.03522446823139443
0.02853710257579376
0.02229121885200223
0.020822024882211174
0.015596615787683378
0.011825925845510274
0.009090185350037272
0.007251883535618907
0.005688603252491478
0.005305020590427804
0.0044510063616822635
0.0032278842883094135
0.0022363592939184055
0.0020771363021183896
0.0017948773621092704
0.0017948773621092704
0.0012882587518364924
0.0012593091169637624
0.0010856113077273813
0.001186935029781937
0.0010277120379819208
0.0010711364902910162
0.0009191509072091829
0.0008902012723364526
0.0007165034631000717
0.0006803164195091589
0.0006224171497636986
0.000774402732845532
0.0005428056538636907
0.00042700711437276996
0.000347395618472762
0.00040529488821822233
0.0002750215312909366
0.0002460718964182064
0.0001881726266727461
0.00015198558308183337
0.00019541003539092863
0.00014474817436365084
0.00013027335692728575
0.00010132372205455558
0.00018093521795456354
0.00010856113077273813
7.961149590000795e-05
9.408631333637305e-05
2.8949634872730166e-05
7.237408718182542e-05
0.00010132372205455558
0.00011579853949092066
7.961149590000795e-05
0.00016646040051819847
